STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3987;20211108;    3;  11.9;   5.2;    3;   0.7;   6;    0.633;   0;   7.6;   9.7; 1006.83;    8.3;   88.63;   11.0;    6.6;    5.5;eor
       3987;20211109;    3;   8.9;   3.2;    3;   0.0;   0;    3.350;   0;   5.5;   9.6; 1015.73;    7.7;   91.63;   11.3;    3.2;    0.8;eor
       3987;20211110;    3;   7.5;   3.3;    3;   0.0;   0;    7.200;   0;   5.7;   7.5; 1013.23;    4.3;   91.00;    9.3;    0.1;   -1.2;eor
       3987;20211111;    3;   6.0;   2.8;    3;   0.3;   6;    3.500;   0;   6.5;   8.3; 1011.66;    4.9;   95.04;    9.1;    0.4;   -2.8;eor
       3987;20211112;    3;   8.0;   2.6;    3;   0.1;   6;    0.000;   0;   7.0;   8.9; 1008.00;    5.6;   97.25;    8.4;    1.5;   -0.6;eor
       3987;20211113;    3;   7.2;   2.8;    3;   0.0;   0;    3.000;   0;   7.9;   8.0; 1002.94;    4.6;   93.79;    8.3;    1.9;    1.5;eor
       3987;20211114;    3;  12.0;   2.8;    3;   0.0;   0;    0.000;   0;   8.0;   8.4; 1012.22;    6.2;   89.00;    7.5;    5.4;    5.1;eor
       3987;20211115;    3;   8.9;   3.5;    3;   0.0;   4;    0.000;   0;  -999;   7.8; 1016.45;    5.3;   87.13;    6.0;    5.1;    4.9;eor
       3987;20211116;    3;   7.4;   2.7;    3;   0.0;   6;    0.000;   0;   7.9;   8.3; 1011.17;    5.8;   89.63;    7.4;    4.7;    4.6;eor
       3987;20211117;    3;  10.4;   3.9;    3;   0.0;   6;    0.000;   0;   7.6;   8.1; 1007.32;    5.2;   91.50;    7.1;    3.7;    3.0;eor
       3987;20211118;    3;  15.6;   6.0;    3;   2.0;   6;    0.000;   0;   7.4;   9.3; 1011.07;    7.5;   89.63;   10.1;    4.3;    1.6;eor
       3987;20211119;    3;  15.3;   7.4;    3;   0.0;   6;    0.000;   0;   8.0;  11.5; 1010.90;   11.0;   87.54;   12.4;    9.0;    8.3;eor
       3987;20211120;    3;  13.2;   5.6;    3;   0.0;   6;    0.100;   0;   8.0;  10.9; 1008.11;   10.6;   84.96;   11.6;    9.1;    8.6;eor
       3987;20211121;    3;  10.6;   4.2;    3;   0.5;   6;    0.000;   0;   8.0;   9.4;  998.26;    7.4;   91.75;    9.3;    3.6;    0.8;eor
       3987;20211122;    3;   9.1;   3.5;    3;   0.2;   6;    6.300;   0;   3.6;   6.6; 1010.40;    3.0;   87.13;    6.2;   -1.2;   -3.8;eor
       3987;20211123;    3;  10.9;   4.9;    3;   0.5;   6;    0.000;   0;   6.7;   8.3; 1013.80;    4.5;   97.92;    6.7;   -0.7;   -3.4;eor
       3987;20211124;    3;   7.6;   3.3;    3;   0.2;   6;    0.333;   0;   8.0;   9.2; 1009.78;    6.4;   95.46;    8.2;    5.3;    4.4;eor
       3987;20211125;    3;   9.5;   3.4;    3;   0.0;   6;    0.517;   0;   7.9;   6.8;  997.07;    3.9;   83.42;    5.3;    2.6;    0.5;eor
       3987;20211126;    3;   9.6;   3.7;    3;   0.0;   8;    2.433;   0;   7.6;   6.5;  986.25;    3.8;   81.04;    6.4;    1.1;    0.3;eor
       3987;20211127;    3;   7.8;   3.7;    3;   3.7;   8;    0.183;   0;   7.5;   6.1;  980.31;    1.2;   91.21;    3.3;   -0.9;   -1.8;eor
       3987;20211128;    3;   6.5;   3.2;    3;   0.0;   6;    6.817;   0;   4.1;   6.3;  984.48;    1.0;   95.33;    3.7;   -1.6;   -4.0;eor
       3987;20211129;    3;   9.6;   4.0;    3;   0.3;   8;    0.217;   0;   7.8;   6.7;  990.60;    2.0;   94.63;    3.0;    1.0;    0.8;eor
       3987;20211130;    3;  21.0;   7.7;    3;   4.5;   8;    0.000;   0;   7.4;   6.7;  987.68;    3.2;   87.38;    6.0;    1.0;   -2.0;eor
       3987;20211201;    3;  24.3;   6.9;    3;   2.9;   6;    0.000;   0;   7.7;   7.9;  980.56;    5.5;   87.96;    8.3;    0.9;   -1.8;eor
       3987;20211202;    3;  20.6;   7.6;    3;   0.0;   0;    7.083;   0;   2.4;   5.1;  984.83;    1.5;   75.71;    5.4;   -3.1;   -6.2;eor
       3987;20211203;    3;  13.6;   6.0;    3;   0.4;   8;    4.117;   0;   5.5;   5.1;  994.77;    0.3;   81.92;    2.6;   -3.2;   -6.1;eor
       3987;20211204;    3;  10.4;   3.9;    3;   3.8;   8;    0.000;   0;   7.9;   6.3;  987.97;    1.2;   95.04;    2.0;    0.2;    0.0;eor
       3987;20211205;    3;   7.9;   2.0;    3;   0.3;   8;    0.000;   2;   7.9;   6.3;  992.28;    0.6;   98.67;    1.3;    0.1;    0.0;eor
       3987;20211206;    3;   5.5;   1.9;    3;   0.0;   8;    0.033;   0;   7.9;   5.9; 1002.39;    0.3;   95.25;    1.7;   -1.4;   -3.1;eor
       3987;20211207;    3;  10.9;   4.6;    3;   0.0;   0;    0.017;   0;   7.9;   5.4;  999.12;   -0.8;   94.08;    0.2;   -2.1;   -3.3;eor
       3987;20211208;    3;  13.3;   5.4;    3;   0.0;   7;    0.000;   0;   7.9;   5.2;  993.11;   -0.4;   86.92;    0.9;   -1.2;   -1.4;eor
       3987;20211209;    3;   9.7;   3.0;    3;   2.3;   8;    0.000;   0;   7.7;   5.1;  993.50;   -1.4;   93.04;   -0.6;   -2.1;   -4.5;eor
       3987;20211210;    3;   6.5;   2.5;    3;   0.0;   0;    0.000;   2;   8.0;   5.8;  988.06;   -0.5;   98.42;    0.3;   -1.4;   -1.5;eor
       3987;20211211;    3;   7.5;   2.1;    3;   0.0;   0;    0.000;   1;   7.9;   5.5; 1001.41;   -1.2;   98.88;   -0.3;   -2.3;   -4.8;eor
       3987;20211212;    3;   9.6;   4.5;    3;   0.8;   6;    0.000;   1;   7.7;   6.3; 1010.37;    0.6;   97.54;    4.6;   -2.8;   -5.8;eor
       3987;20211213;    3;   6.4;   3.3;    3;   1.3;   6;    0.000;   0;   8.0;   9.8; 1013.54;    6.6;  100.00;    9.0;    4.4;    3.7;eor
       3987;20211214;    3;   8.8;   3.9;    3;   0.9;   6;    0.000;   0;   7.9;   9.5; 1013.89;    6.8;   96.58;    7.9;    6.0;    5.0;eor
       3987;20211215;    3;   9.6;   4.1;    3;   0.1;   6;    0.000;   0;   8.0;  10.1; 1016.70;    7.9;   95.25;    9.5;    6.9;    4.4;eor
       3987;20211216;    3;  12.0;   5.0;    3;   0.1;   6;    1.683;   0;   6.0;   9.3; 1021.28;    6.6;   94.38;    8.8;    3.1;   -0.3;eor
       3987;20211217;    3;   9.7;   4.0;    3;   0.1;   6;    0.000;   0;   7.7;   8.1; 1024.71;    5.3;   91.13;    6.4;    4.6;    4.0;eor
       3987;20211218;    3;  14.3;   4.4;    3;   0.6;   6;    0.000;   0;   7.8;   8.9; 1021.30;    5.7;   97.33;    7.3;    4.4;    4.2;eor
       3987;20211219;    1;  16.6;   6.9;    1;   1.6;   6;    0.000;   0;   6.3;   8.3; 1009.79;    5.7;   89.71;    7.0;    0.3;   -2.1;eor
       3987;20211220;    1;   9.9;   4.2;    1;   0.4;   8;    5.700;   0;   2.8;   5.8; 1012.46;    0.5;   91.21;    2.5;   -1.6;   -4.2;eor
       3987;20211221;    1;   6.2;   2.1;    1;   0.0;   0;    0.000;   0;   8.0;   5.8; 1014.17;   -0.2;   97.00;    0.4;   -0.8;   -1.5;eor
       3987;20211222;    1;   7.4;   3.3;    1;   0.0;   0;    6.650;   0;   7.4;   4.8; 1014.08;   -1.5;   88.08;    1.0;   -4.2;   -7.0;eor
       3987;20211223;    1;   9.8;   3.9;    1;  10.4;   8;    0.000;   0;   7.7;   5.0;  998.73;   -1.5;   90.04;    1.2;   -4.4;   -6.1;eor
       3987;20211224;    1;  11.9;   5.1;    1;   7.8;   8;    0.000;   0;   7.7;   6.9;  988.29;    1.9;   95.58;    5.7;   -4.9;   -7.1;eor
       3987;20211225;    1;   5.1;   1.7;    1;   0.0;   0;    7.400;   0;   0.9;   3.3; 1001.00;   -6.4;   86.29;   -3.0;   -8.8;  -14.2;eor
       3987;20211226;    1;   9.4;   4.8;    1;   0.0;   0;    7.383;   0;   0.0;   2.9; 1001.66;   -7.8;   86.29;   -3.6;  -10.4;  -14.4;eor
       3987;20211227;    1;  12.4;   5.6;    1;   0.0;   6;    0.017;   0;   7.5;   3.9;  995.22;   -3.7;   83.08;   -0.6;   -8.7;  -11.9;eor
       3987;20211228;    1;  12.4;   5.0;    1;   3.0;   6;    0.000;   0;   7.5;   5.3;  987.32;   -0.7;   90.58;    2.4;   -4.3;   -6.1;eor
       3987;20211229;    1;   8.0;   3.7;    1;   0.2;   6;    0.000;   0;   7.6;   8.2;  992.12;    4.0;  100.00;    5.4;    1.9;   -0.6;eor
       3987;20211230;    1;  13.7;   5.8;    1;   3.4;   6;    0.000;   0;   7.7;  11.5;  999.57;    8.9;   99.29;   12.3;    5.0;    2.9;eor
       3987;20211231;    1;  15.0;   7.1;    1;   3.9;   6;    0.000;   0;   7.8;  12.8; 1002.78;   12.1;   91.17;   13.3;   11.0;    8.8;eor
       3987;20220101;    1;  12.3;   5.5;    1;   0.1;   6;    0.000;   0;   8.0;  12.3; 1009.65;   11.3;   91.79;   12.5;    8.6;    6.0;eor
       3987;20220102;    1;  13.2;   5.6;    1;   3.9;   6;    0.000;   0;   7.8;  10.5; 1000.43;    9.1;   90.42;   11.0;    7.0;    4.1;eor
       3987;20220103;    1;  22.5;   6.8;    1;   1.7;   6;    0.733;   0;   5.5;   9.3;  994.38;    7.9;   86.96;   10.3;    4.7;    0.6;eor
       3987;20220104;    1;  10.7;   4.3;    1;   1.3;   6;    0.000;   0;   7.8;   8.8;  984.51;    5.7;   96.29;    6.8;    2.9;    0.7;eor
       3987;20220105;    1;  16.8;   6.2;    1;   0.3;   6;    2.050;   0;   6.9;   6.6;  986.28;    3.2;   86.46;    4.4;    1.8;   -0.1;eor
       3987;20220106;    1;  18.8;   5.4;    1;   0.0;   0;    7.367;   0;   1.5;   5.2; 1002.04;    0.3;   83.83;    3.4;   -2.5;   -5.6;eor
       3987;20220107;    1;  12.2;   5.4;    1;   1.8;   8;    0.250;   0;   7.3;   5.7; 1001.29;    0.1;   92.58;    2.0;   -2.4;   -5.9;eor
       3987;20220108;    1;  11.9;   4.3;    1;   0.0;   0;    1.733;   1;   6.9;   6.0;  995.85;    0.6;   94.04;    2.4;   -1.1;   -4.8;eor
       3987;20220109;    1;  10.2;   4.1;    1;   1.2;   8;    0.000;   0;   7.8;   5.8;  986.83;    1.1;   87.17;    3.7;   -1.6;   -4.4;eor
       3987;20220110;    1;   9.5;   3.1;    1;   1.4;   8;    0.000;   0;   7.7;   7.3; 1007.89;    2.8;   98.08;    4.6;   -1.2;   -2.2;eor
       3987;20220111;    1;   8.1;   2.7;    1;   0.0;   0;    0.000;   0;   7.7;   4.9; 1022.74;   -2.3;   95.17;   -1.2;   -3.1;   -3.3;eor
       3987;20220112;    1;   9.4;   3.7;    1;   0.0;   8;    0.117;   0;   7.9;   6.2; 1023.90;    0.6;   96.04;    3.4;   -2.4;   -3.2;eor
       3987;20220113;    1;  13.2;   6.2;    1;   0.0;   6;    0.000;   0;   7.9;   7.4; 1022.06;    3.8;   92.33;    4.5;    2.8;    2.2;eor
       3987;20220114;    1;  15.6;   6.5;    1;   0.0;   6;    0.000;   0;   7.7;   8.0; 1017.39;    5.0;   91.63;    6.4;    3.4;   -0.5;eor
       3987;20220115;    1;   6.9;   2.9;    1;   0.0;   0;    1.717;   0;   7.5;   6.2; 1016.45;    1.8;   89.00;    3.9;    0.0;   -2.0;eor
       3987;20220116;    1;  15.3;   5.2;    1;   0.3;   6;    0.017;   0;   7.9;   6.4; 1008.07;    1.6;   92.29;    5.1;   -2.2;   -3.9;eor
       3987;20220117;    1;  22.2;   7.9;    1;   3.8;   6;    1.017;   0;   4.8;   6.8; 1010.06;    3.5;   85.13;    6.6;   -1.0;   -4.1;eor
       3987;20220118;    1;   8.8;   4.0;    1;   0.0;   0;    0.150;   0;   6.3;   6.7; 1022.19;    2.3;   91.92;    4.9;   -1.7;   -4.7;eor
       3987;20220119;    1;  16.6;   4.9;    1;   0.5;   8;    2.167;   0;   7.8;   6.8; 1009.91;    3.4;   87.29;    4.6;    1.5;   -1.0;eor
       3987;20220120;    1;  21.8;   8.1;    1;   1.0;   8;    4.517;   0;   4.9;   5.1; 1003.46;    0.9;   78.21;    3.9;   -2.2;   -4.3;eor
       3987;20220121;    1;  13.3;   6.6;    1;   2.0;   8;    8.083;   1;   3.1;   4.6; 1011.73;   -0.4;   76.92;    3.2;   -4.0;   -7.0;eor
       3987;20220122;    1;  11.3;   3.5;    1;   1.3;   6;    1.083;   0;   7.8;   6.9; 1014.81;    2.8;   92.79;    4.4;    1.4;   -0.8;eor
       3987;20220123;    1;   8.3;   3.5;    1;   1.6;   8;    0.000;   0;   7.9;   8.8; 1020.05;    5.1;   99.50;    6.3;    4.2;    3.5;eor
       3987;20220124;    1;   7.3;   2.3;    1;   0.5;   6;    0.000;   0;   7.9;   8.5; 1021.90;    4.8;   98.83;    5.7;    3.9;    3.4;eor
       3987;20220125;    1;   8.5;   3.8;    1;   1.4;   6;    0.017;   0;   7.9;   7.6; 1019.22;    3.5;   97.13;    4.4;    2.5;    2.0;eor
       3987;20220126;    1;  13.2;   5.5;    1;   0.4;   6;    0.000;   0;   7.8;   6.9; 1015.01;    2.3;   95.58;    3.3;    1.2;    0.7;eor
       3987;20220127;    1;  21.6;   7.9;    1;   1.2;   6;    0.000;   0;   7.2;   7.2; 1004.00;    3.9;   88.96;    5.8;    2.5;    1.9;eor
       3987;20220128;    1;  19.8;   8.0;    1;   0.9;   6;    5.317;   0;   6.5;   6.1; 1011.15;    4.0;   75.04;    6.3;    1.8;   -0.5;eor
       3987;20220129;    1;  28.9;   8.5;    1;   4.2;   6;    0.000;   0;   7.6;   8.0; 1003.22;    5.5;   88.17;    9.2;    2.0;    0.1;eor
       3987;20220130;    1;  27.3;  11.2;    1;   0.0;   6;    0.167;   0;   7.3;   5.8; 1001.63;    5.3;   65.42;    6.6;    3.5;    2.7;eor
       3987;20220131;    1;  12.7;   3.2;    1;   0.2;   8;    0.017;   0;   7.5;   5.8;  995.44;    2.2;   80.67;    3.6;    0.0;   -3.4;eor
       3987;20220201;    1;  17.4;   7.2;    1;   4.5;   8;    0.000;   0;   7.8;   7.0;  993.95;    2.9;   92.42;    5.9;    0.6;   -0.4;eor
       3987;20220202;    1;  19.8;   8.0;    1;   0.4;   8;    0.517;   0;   6.9;   6.7;  996.78;    4.4;   80.25;    6.7;    0.2;   -2.4;eor
       3987;20220203;    1;   8.6;   4.3;    1;   4.0;   6;    0.000;   0;   7.3;   8.0; 1003.37;    4.0;   96.13;    6.4;   -0.4;   -2.7;eor
       3987;20220204;    1;  21.3;   5.7;    1;   0.6;   6;    0.017;   0;  -999;   8.2;  995.76;    5.9;   89.04;    7.9;    2.8;    2.3;eor
       3987;20220205;    1;  17.1;   7.4;    1;   1.1;   6;    1.683;   0;   7.3;   6.3; 1001.38;    4.1;   77.33;    5.8;    2.8;    1.3;eor
       3987;20220206;    1;  18.8;   8.1;    1;   5.4;   6;    0.150;   0;   7.3;   7.7;  987.95;    4.9;   88.46;    7.4;    3.1;    1.7;eor
       3987;20220207;    1;  19.9;   8.2;    1;   0.0;   6;    2.450;   0;   6.0;   6.2;  998.50;    3.4;   79.46;    6.9;    1.7;   -0.4;eor
       3987;20220208;    1;  15.5;   6.6;    1;   0.7;   6;    0.000;   0;   7.7;   8.6; 1009.83;    5.8;   91.17;    9.0;    1.5;   -0.7;eor
       3987;20220209;    1;  13.6;   5.8;    1;   0.0;   6;    0.000;   0;   7.8;   9.4; 1010.63;    8.5;   85.00;    9.6;    7.7;    6.0;eor
       3987;20220210;    1;  12.7;   4.0;    1;   1.8;   6;    0.350;   0;   7.8;   8.6; 1006.22;    6.8;   87.21;   10.1;    2.8;    1.6;eor
       3987;20220211;    1;  10.5;   3.8;    1;   0.1;   8;    1.167;   0;   6.6;   6.9; 1010.52;    2.9;   91.46;    5.5;   -1.4;   -4.6;eor
       3987;20220212;    1;  11.2;   4.5;    1;   0.0;   0;    8.383;   0;   4.0;   5.1; 1018.21;    0.4;   82.79;    5.2;   -3.2;   -6.9;eor
       3987;20220213;    1;  13.4;   6.0;    1;   0.0;   0;    9.000;   0;   7.4;   5.5; 1004.25;    3.2;   72.13;    7.6;   -0.7;   -3.7;eor
       3987;20220214;    1;  13.5;   6.1;    1;   0.0;   0;    7.233;   0;   6.5;   6.2;  994.10;    7.4;   59.83;   13.2;    3.0;    0.8;eor
       3987;20220215;    1;  12.4;   4.6;    1;   0.6;   6;    2.183;   0;   7.0;   7.2;  997.05;    6.4;   75.75;    9.6;    3.9;   -0.1;eor
       3987;20220216;    1;  22.8;   7.5;    1;   8.1;   6;    0.000;   0;   7.9;   8.9;  985.29;    7.2;   86.67;   12.4;    4.1;    2.8;eor
       3987;20220217;    1;  31.1;  12.4;    1;   0.2;   6;    2.467;   0;   6.3;   7.5;  980.82;    7.9;   69.63;   12.5;    4.9;    2.9;eor
       3987;20220218;    1;  31.3;   7.9;    1;   2.0;   6;    0.267;   0;   5.7;   7.4;  988.14;    6.3;   77.04;   10.8;    2.3;   -0.8;eor
       3987;20220219;    1;  30.4;  10.7;    1;   2.9;   6;    1.267;   0;   6.8;   5.4;  993.09;    5.5;   60.58;    7.4;    2.0;   -1.4;eor
       3987;20220220;    1;  18.0;   6.5;    1;   7.8;   6;    0.400;   0;   7.6;   8.3;  991.49;    5.1;   93.08;    8.2;    1.9;    1.5;eor
       3987;20220221;    1;  26.0;   8.8;    1;   2.8;   6;    0.850;   0;   7.3;   7.1;  982.26;    5.3;   79.63;   10.4;    2.9;    1.7;eor
       3987;20220222;    1;  20.1;   7.3;    1;   1.3;   6;    2.583;   0;   7.3;   7.1;  998.28;    5.1;   80.58;    7.5;    3.2;    1.8;eor
       3987;20220223;    1;  17.8;   7.2;    1;   0.0;   0;    7.100;   0;   3.5;   6.7; 1007.91;    5.9;   72.46;    9.5;    2.2;   -2.0;eor
       3987;20220224;    1;  28.6;   6.9;    1;   0.2;   6;    1.233;   0;   5.8;   6.7;  999.63;    5.7;   72.71;    9.8;    1.2;   -2.3;eor
       3987;20220225;    1;  17.5;   6.6;    1;   0.1;   6;    3.000;   0;   5.8;   6.2; 1004.56;    3.8;   77.63;    7.3;    0.6;   -2.0;eor
       3987;20220226;    1;  10.9;   3.8;    1;   0.0;   0;    0.067;   0;   6.4;   6.5; 1019.43;    3.8;   80.83;    6.9;   -0.7;   -4.5;eor
       3987;20220227;    1;   8.3;   3.6;    1;   0.0;   0;    9.400;   0;   2.4;   5.9; 1024.85;    1.4;   88.96;    8.4;   -2.3;   -6.4;eor
       3987;20220228;    1;   7.8;   3.0;    1;   0.0;   0;    7.283;   0;   3.6;   4.9; 1023.90;    1.0;   75.96;    6.2;   -2.4;   -6.3;eor
       3987;20220301;    1;   9.1;   3.9;    1;   0.0;   0;    9.883;   0;   2.4;   3.6; 1020.11;    1.2;   57.38;    7.7;   -4.4;   -8.6;eor
